Fecha,H00,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23
1999-06-07,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,34.20042,34.70042,34.20042,25.70042,25.70042,25.70042
1999-06-08,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,34.87542000000001,42.70042,34.87542000000001,25.70042,25.70042,25.70042
1999-06-09,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,32.70042,25.70042,25.70042,25.70042,34.20042,34.20042,25.70042,25.70042,25.70042,25.70042,25.70042,34.20042,42.70042,42.70042,38.29942,25.70042,25.70042,25.70042
1999-06-10,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,30.70042,30.70042,30.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,34.20042,42.70042,34.20042,32.21642000000001,25.70042,25.70042
1999-06-11,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,34.20042,25.70042,25.70042,25.70042,25.70042,30.24842,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,35.20042,35.20042,34.20042,25.70042,25.70042,25.70042
1999-06-12,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,33.70042,34.20042,34.20042,33.70042,34.20042,33.70042,33.70042,25.70042,25.70042,25.70042,25.70042,25.70042,28.94542000000001,34.20042,33.70042,25.70042,25.70042,25.70042
1999-06-13,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,32.66942,32.66942,32.66942,32.66942,25.70042,25.70042,25.70042,25.70042,25.70042,33.70042,32.66942,32.70042,25.70042,25.70042
1999-06-14,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042
1999-06-15,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,31.40742,31.40742,42.70042,25.70042,25.70042,25.70042,25.70042
1999-06-16,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.71942,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,35.70042,42.70042,35.70042,25.71942,25.70042,25.70042
1999-06-17,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,35.20042,42.70042,35.20042,25.70042,25.70042,25.70042
1999-06-18,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,34.20042,40.30042,34.20042,25.70042,25.70042,25.70042
1999-06-19,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,30.70042,25.70042,25.70042,25.70042,25.70042
1999-06-20,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,30.20042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,35.70042,35.70042,25.70042,25.70042,25.70042
1999-06-21,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.80042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,29.70042,25.70042,25.70042,25.70042,25.70042
1999-06-22,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,28.30042,42.70042,28.30042,25.70042,25.70042,25.70042
1999-06-23,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,28.30042,28.30042,28.30042,25.70042,25.70042,25.70042
1999-06-24,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,34.70042,34.70042,35.70042,35.70042,38.70042,35.70042,34.70042,34.70042,34.70042,34.70042,35.70042,34.70042,42.70042,34.70042,28.30042,25.70042,25.70042
1999-06-25,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,31.14342,34.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,28.30042,34.70042,28.30042,28.30042,25.70042,25.70042
1999-06-26,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,33.70042,25.70042,28.26342,33.70042,33.70042,33.70042,33.70042,33.70042,33.70042,28.26342,25.70042,33.70042,33.70042,33.70042,33.70042,25.70042,25.70042
1999-06-27,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042
1999-06-28,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,34.12642,34.12642,34.12642,34.12642,25.70042,25.70042,25.70042,25.70042,25.70042,28.30042,34.12642,34.12642,28.30042,25.70042,25.70042
1999-06-29,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,32.70042,32.70042,38.70042,42.70042,32.70042,25.70042,25.70042,25.70042,25.70042,25.70042,29.20042,42.70042,29.20042,28.07542,25.70042,25.70042
1999-06-30,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,25.70042,32.26342,42.70042,32.26342,32.20042,25.70042,25.70042
1999-07-01,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,36.04764,36.04764,36.04764,39.04764,36.04764,36.04764,27.80664,27.80664,26.04764,26.04764,29.54764,36.04764,29.54764,32.54764,26.04764,26.04764
1999-07-02,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,36.04764,36.04764,32.54764,32.54764,32.54764,36.04764,26.04764,26.04764,26.04764,26.04764,29.54764,43.04764,36.04764,32.54764,26.04764,26.04764
1999-07-03,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,35.04764,35.04764,26.04764,26.04764,26.04764,26.04764
1999-07-04,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,36.04764,26.04764,26.04764,26.04764,26.04764
1999-07-05,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,36.04764,26.04764,26.04764,26.04764,26.04764
1999-07-06,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764
1999-07-07,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,31.54764,31.04764,31.04764,35.04764,35.04764,31.54764,31.54764,31.54764,31.54764,31.54764,36.04764,43.04764,36.04764,31.54764,31.04764,26.04764
1999-07-08,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,31.04764,26.04764,26.04764,26.04764,26.04764,31.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,35.04764,43.04764,35.04764,30.02464000000001,26.04764,26.04764
1999-07-09,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,34.60164,26.04764,26.04764,26.04764,26.04764
1999-07-10,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,29.39864,26.04764,26.04764,26.04764,26.04764
1999-07-11,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764
1999-07-12,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764
1999-07-13,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764
1999-07-14,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,35.04764,26.04764,30.04764,26.04764,26.04764
1999-07-15,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,26.04764,30.04764,26.04764,26.04764,26.04764,26.04764
1999-07-16,26.04764,29.17064,26.04764,29.17064,35.54764,26.04764,36.04764,36.04764,39.04764,26.04764,26.04764,29.17064,26.04764,36.04764,36.04764,36.04764,36.04764,36.04764,40.04764,41.14764,40.04764,40.04764,36.04764,26.04764
1999-07-17,26.04764,26.04764,26.04764,26.04764,26.04764,27.04764,27.04764,29.09664,36.04764,36.04764,29.09664,35.44764,35.44764,35.44764,27.04764,27.04764,27.04764,35.44764,35.44764,41.14764,41.04764,27.04764,33.04764,26.04764
1999-07-18,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,28.72464,31.04764,35.04764,27.04764,33.04764,33.04764,33.04764,35.04764,33.04764,31.04764,31.04764,36.04764,36.04764,36.04764,36.04764,31.04764,27.04764,27.04764
1999-07-19,27.04764,27.04764,27.04764,27.04764,27.04764,33.04764,34.04764,27.04764,33.04764,33.04764,33.30564,34.04764,33.04764,27.04764,27.04764,27.04764,27.04764,27.04764,38.54764,41.14764,41.04764,33.30564,27.04764,34.04764
1999-07-20,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,33.04764,33.54764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,33.04764,33.04764,43.04764,38.54764,35.04764,27.04764,33.04764
1999-07-21,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,33.04764,33.86064,35.04764,35.04764,35.04764,35.04764,33.86064,33.04764,33.04764,33.04764,33.86064,43.04764,46.14764,43.04764,35.04764,27.04764,27.04764
1999-07-22,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,35.04764,35.04764,35.04764,35.04764,35.04764,35.04764,35.04764,34.47664,34.47664,35.04764,35.04764,43.04764,46.04764,43.04764,35.04764,27.04764,27.04764
1999-07-23,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,34.35464,34.54764,34.54764,34.54764,37.04764,34.54764,27.04764,27.04764,27.04764,27.04764,27.04764,34.35464,41.54764,41.54764,34.54764,27.04764,27.04764
1999-07-24,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,34.04764,41.04764,42.04764,41.54764,27.04764,27.04764,27.04764
1999-07-25,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,33.96664000000001,32.04764,27.04764,27.04764,27.04764
1999-07-26,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,35.04764,27.04764,27.04764,27.04764,27.04764,35.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,41.54764,44.04764,41.54764,33.86764,27.04764,27.04764
1999-07-27,27.04764,27.04764,27.04764,27.04764,27.04764,32.04764,33.04764,27.04764,27.04764,27.04764,32.04764,32.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,44.04764,46.04764,44.04764,32.04764,28.04764,27.04764
1999-07-28,27.14764,27.14764,27.14764,27.14764,28.04764,31.04764,27.04764,27.04764,27.04764,27.04764,27.14764,31.04764,27.14764,27.04764,27.04764,27.04764,27.04764,27.04764,40.54764,44.04764,40.04764,27.04764,27.14764,27.04764
1999-07-29,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,44.04764,46.14764,44.04764,27.04764,27.04764,27.04764
1999-07-30,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,28.04764,42.86764,28.04764,27.04764,27.04764,27.04764
1999-07-31,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,27.04764,34.04764,35.54764,35.54764,27.04764,27.04764,27.04764
1999-08-01,27.9098,27.4098,27.4098,27.4098,27.4098,27.4098,27.4098,27.9098,29.4098,29.4098,29.4098,29.4098,29.4098,28.4098,27.9098,27.9098,27.9098,29.4098,29.4098,35.9098,35.9098,29.4098,28.4098,27.9098
1999-08-02,28.4098,28.4098,28.4098,28.4098,28.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,43.4098,29.4098,29.4098,28.9098,28.4098
1999-08-03,28.4098,28.4098,28.4098,28.4098,28.4098,28.4098,29.4098,29.4098,31.4098,31.4098,31.4098,31.4098,31.4098,29.4098,29.4098,29.4098,29.4098,29.4098,31.4098,43.4098,31.4098,31.4098,28.4098,28.4098
1999-08-04,28.4098,28.4098,28.4098,28.4098,28.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,31.4098,43.4098,31.4098,29.4098,29.4098,28.4098
1999-08-05,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,43.4098,30.1718,36.4098,31.4098,29.4098
1999-08-06,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,38.4098,43.4098,33.4098,29.4098,29.4098,29.4098
1999-08-07,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,35.4098,29.4098,29.4098,29.4098,29.4098
1999-08-08,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,33.4098,35.2098,33.4098,29.4098,29.4098,29.4098
1999-08-09,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,45.4098,45.4098,45.4098,29.4098,29.4098,29.4098
1999-08-10,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,45.4098,47.4098,45.4098,29.4098,29.4098,29.4098
1999-08-11,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,37.4098,45.4098,37.4098,29.4098,29.4098,29.4098
1999-08-12,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,45.4098,45.4098,45.4098,29.4098,29.4098,29.4098
1999-08-13,29.4098,29.4098,29.4098,29.4098,29.4098,29.4098,33.0238,37.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,39.4098,45.4098,39.4098,30.4098,29.4098,29.4098
1999-08-14,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,29.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,35.4098,30.4098
1999-08-15,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098
1999-08-16,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,34.4098,30.4098,30.4098,30.4098,30.4098
1999-08-17,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,45.4098,47.4098,45.4098,30.4098,30.4098,30.4098
1999-08-18,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,45.4098,47.4098,45.4098,30.4098,30.4098,30.4098
1999-08-19,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,45.4098,45.4098,39.4098,30.4098,30.4098,30.4098
1999-08-20,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,39.4098,30.4098,30.4098,30.4098,30.4098
1999-08-21,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098
1999-08-22,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098
1999-08-23,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,35.4098,39.4098,30.4098,30.4098,30.4098,30.4098
1999-08-24,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,39.4098,30.4098,30.4098,30.4098,30.4098
1999-08-25,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,36.4098,36.4098,36.4098,36.4098,39.4098,36.4098,36.4098,35.4098,30.4098,30.4098,36.4098,45.4098,48.4098,45.4098,36.4098,30.4098,30.4098
1999-08-26,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,30.4098,31.4098,31.4098,31.4098,31.4098,38.9098,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,48.4098,59.18380000000001,45.4098,31.4098,30.4098,30.4098
1999-08-27,30.4098,30.4098,30.4098,30.4098,30.4098,31.4098,31.4098,31.4098,31.4098,31.4098,42.4098,42.4098,42.4098,31.4098,31.4098,31.4098,31.4098,42.4098,48.4098,48.60980000000001,45.4098,42.4098,30.4098,30.4098
1999-08-28,30.4098,30.4098,30.4098,30.4098,30.4098,31.4098,31.4098,31.4098,38.4098,38.4098,38.4098,39.3098,39.3098,38.4098,31.4098,31.4098,31.4098,38.4098,39.4098,45.4098,39.4098,31.4098,31.4098,31.4098
1999-08-29,32.4098,31.4098,31.4098,31.4098,31.4098,31.4098,33.4098,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098
1999-08-30,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,38.4098,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,41.4098,45.4098,39.9098,38.4098,33.4098,31.4098
1999-08-31,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,31.4098,38.4098,38.4098,38.4098,31.4098,31.4098,31.4098,31.4098,31.4098,40.9098,45.4098,40.9098,31.4098,31.4098,31.4098
1999-09-01,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,40.17038,40.17038,40.17038,32.67038,32.67038,32.67038,32.67038,40.17038,49.67037999999999,49.67037999999999,44.67037999999999,40.17038,32.67038,32.67038
1999-09-02,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,44.67037999999999,44.67037999999999,43.17037999999999,32.67038,32.67038,32.67038
1999-09-03,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,42.17037999999999,42.17037999999999,40.67038,32.67038,32.67038,32.67038
1999-09-04,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,40.67038,42.17037999999999,40.67038,32.67038,32.67038,32.67038
1999-09-05,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038
1999-09-06,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,44.67037999999999,45.17037999999999,44.67037999999999,32.67038,32.67038,32.67038
1999-09-07,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,41.67037999999999,41.67037999999999,34.67038,32.67038,32.67038,32.67038,32.67038,34.67038,45.17037999999999,49.67037999999999,45.17037999999999,41.67037999999999,32.67038,32.67038
1999-09-08,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,43.65038,43.65038,43.65038,43.65038,43.65038,43.65038,43.65038,43.65038,43.65038,43.65038,43.65038,43.65038,45.17037999999999,49.67037999999999,45.17037999999999,43.65038,32.67038,32.67038
1999-09-09,31.17038,31.17038,31.17038,31.17038,31.17038,32.67038,32.67038,32.67038,34.67038,34.67038,37.67038,37.67038,37.67038,32.67038,32.67038,32.67038,32.67038,32.67038,45.07037999999999,45.07037999999999,44.67037999999999,32.67038,31.17038,31.17038
1999-09-10,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,32.67038,31.17038,32.67038,31.17038,44.67037999999999,44.67037999999999,32.67038,32.67038,31.17038,31.17038
1999-09-11,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,40.67038,44.67037999999999,31.17038,31.17038,31.17038,31.17038
1999-09-12,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038
1999-09-13,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,37.17038,37.17038,37.17038,31.17038,44.67037999999999,44.67037999999999,40.67038,31.17038,31.17038,31.17038
1999-09-14,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,44.67037999999999,44.67037999999999,42.67037999999999,31.17038,31.17038,31.17038
1999-09-15,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,32.67138,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,44.67037999999999,44.67037999999999,42.67037999999999,31.17038,31.17038,31.17038
1999-09-16,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,44.67037999999999,44.67037999999999,40.67038,31.17038,31.17038,31.17038
1999-09-17,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,42.07037999999999,42.07037999999999,42.07037999999999,31.17038,31.17038,31.17038
1999-09-18,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,32.67138,31.17038,31.17038,31.17038,31.17038,31.17038,39.67038,42.67037999999999,39.67038,31.17038,31.17038,31.17038
1999-09-19,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,36.66038,31.17038,31.17038,31.17038,31.17038
1999-09-20,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,44.67037999999999,44.67037999999999,39.67038,31.17038,31.17038,31.17038
1999-09-21,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,44.67037999999999,44.67037999999999,40.67038,31.17038,31.17038,31.17038
1999-09-22,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,31.17038,44.67037999999999,44.67037999999999,31.17038,31.17038,31.17038,31.17038
